date,attribute,value,pipeline
2015-12-28 00:00:00,0-30,46086.0,tetco
2015-12-29 00:00:00,0-30,54280.0,tetco
2015-12-30 00:00:00,0-30,35950.0,tetco
2015-12-31 00:00:00,0-30,44812.0,tetco
2016-01-01 00:00:00,0-30,72147.0,tetco
2016-01-02 00:00:00,0-30,73289.0,tetco
2016-01-03 00:00:00,0-30,75566.0,tetco
2016-01-04 00:00:00,0-30,79140.0,tetco
2016-01-05 00:00:00,0-30,94477.0,tetco
2016-01-06 00:00:00,0-30,70889.0,tetco
2016-01-07 00:00:00,0-30,57086.0,tetco
2016-01-08 00:00:00,0-30,66622.0,tetco
2016-01-09 00:00:00,0-30,59839.0,tetco
2016-01-10 00:00:00,0-30,59484.0,tetco
2016-01-11 00:00:00,0-30,74521.0,tetco
2016-01-12 00:00:00,0-30,83956.0,tetco
2016-01-13 00:00:00,0-30,80622.0,tetco
2016-01-14 00:00:00,0-30,61246.0,tetco
2016-01-15 00:00:00,0-30,49690.0,tetco
2016-01-16 00:00:00,0-30,65060.0,tetco
2016-01-17 00:00:00,0-30,56309.0,tetco
2016-01-18 00:00:00,0-30,94760.0,tetco
2016-01-19 00:00:00,0-30,103663.0,tetco
2016-01-20 00:00:00,0-30,90749.0,tetco
2016-01-21 00:00:00,0-30,92165.0,tetco
2016-01-22 00:00:00,0-30,99165.0,tetco
2016-01-23 00:00:00,0-30,96894.0,tetco
2016-01-24 00:00:00,0-30,85116.0,tetco
2016-01-25 00:00:00,0-30,60604.0,tetco
2016-01-26 00:00:00,0-30,53235.0,tetco
2016-01-27 00:00:00,0-30,72882.0,tetco
2016-01-28 00:00:00,0-30,79415.0,tetco
2016-01-29 00:00:00,0-30,67871.0,tetco
2016-01-30 00:00:00,0-30,70331.0,tetco
2016-01-31 00:00:00,0-30,51291.0,tetco
2016-02-01 00:00:00,0-30,72644.0,tetco
2016-02-02 00:00:00,0-30,27460.0,tetco
2016-02-03 00:00:00,0-30,53437.0,tetco
2016-02-04 00:00:00,0-30,66787.0,tetco
2016-02-05 00:00:00,0-30,46202.0,tetco
2016-02-06 00:00:00,0-30,55925.0,tetco
2016-02-07 00:00:00,0-30,55289.0,tetco
2016-02-08 00:00:00,0-30,46609.0,tetco
2016-02-09 00:00:00,0-30,46332.0,tetco
2016-02-10 00:00:00,0-30,67725.0,tetco
2016-02-11 00:00:00,0-30,106048.0,tetco
2016-02-12 00:00:00,0-30,106083.0,tetco
2016-02-13 00:00:00,0-30,114316.0,tetco
2016-02-14 00:00:00,0-30,115968.0,tetco
2016-02-15 00:00:00,0-30,90584.0,tetco
2016-02-16 00:00:00,0-30,50386.0,tetco
2016-02-17 00:00:00,0-30,42624.0,tetco
2016-02-18 00:00:00,0-30,68822.0,tetco
2016-02-19 00:00:00,0-30,43414.0,tetco
2016-02-20 00:00:00,0-30,56909.0,tetco
2016-02-21 00:00:00,0-30,42735.0,tetco
2016-02-22 00:00:00,0-30,32884.0,tetco
2016-02-23 00:00:00,0-30,29198.0,tetco
2016-02-24 00:00:00,0-30,19991.0,tetco
2016-02-25 00:00:00,0-30,62382.0,tetco
2016-02-26 00:00:00,0-30,84906.0,tetco
2016-02-27 00:00:00,0-30,79776.0,tetco
2016-02-28 00:00:00,0-30,52324.0,tetco
2016-02-29 00:00:00,0-30,49763.0,tetco
2016-03-01 00:00:00,0-30,47084.0,tetco
2016-03-02 00:00:00,0-30,72476.0,tetco
2016-03-03 00:00:00,0-30,57899.0,tetco
2016-03-04 00:00:00,0-30,77189.0,tetco
2016-03-05 00:00:00,0-30,64864.0,tetco
2016-03-06 00:00:00,0-30,56424.0,tetco
2016-03-07 00:00:00,0-30,54108.0,tetco
2016-03-08 00:00:00,0-30,38645.0,tetco
2016-03-09 00:00:00,0-30,25367.0,tetco
2016-03-10 00:00:00,0-30,22410.0,tetco
2016-03-11 00:00:00,0-30,30179.0,tetco
2016-03-12 00:00:00,0-30,33791.0,tetco
2016-03-13 00:00:00,0-30,30885.0,tetco
2016-03-14 00:00:00,0-30,49201.0,tetco
2016-03-15 00:00:00,0-30,50471.0,tetco
2016-03-16 00:00:00,0-30,33740.0,tetco
2016-03-17 00:00:00,0-30,43528.0,tetco
2016-03-18 00:00:00,0-30,54091.0,tetco
2016-03-19 00:00:00,0-30,55907.0,tetco
2016-03-20 00:00:00,0-30,57291.0,tetco
2016-03-21 00:00:00,0-30,67555.0,tetco
2016-03-22 00:00:00,0-30,5342.0,tetco
2016-03-23 00:00:00,0-30,482.0,tetco
2016-03-24 00:00:00,0-30,21514.0,tetco
2016-03-25 00:00:00,0-30,24580.0,tetco
2016-03-26 00:00:00,0-30,35124.0,tetco
2016-03-27 00:00:00,0-30,37048.0,tetco
2016-03-28 00:00:00,0-30,36985.0,tetco
2016-03-29 00:00:00,0-30,55980.0,tetco
2016-03-30 00:00:00,0-30,48584.0,tetco
2016-03-31 00:00:00,0-30,24706.0,tetco
2016-04-01 00:00:00,0-30,21584.0,tetco
2016-04-02 00:00:00,0-30,36177.0,tetco
2016-04-03 00:00:00,0-30,45118.0,tetco
2016-04-04 00:00:00,0-30,73902.0,tetco
2016-04-05 00:00:00,0-30,82241.0,tetco
2016-04-06 00:00:00,0-30,55524.0,tetco
2016-04-07 00:00:00,0-30,55114.0,tetco
2016-04-08 00:00:00,0-30,68467.0,tetco
2016-04-09 00:00:00,0-30,50241.0,tetco
2016-04-10 00:00:00,0-30,63177.0,tetco
2016-04-11 00:00:00,0-30,39999.0,tetco
2016-04-12 00:00:00,0-30,41705.0,tetco
2016-04-13 00:00:00,0-30,41490.0,tetco
2016-04-14 00:00:00,0-30,35909.0,tetco
2016-04-15 00:00:00,0-30,33646.0,tetco
2016-04-16 00:00:00,0-30,34771.0,tetco
2016-04-17 00:00:00,0-30,25554.0,tetco
2016-04-18 00:00:00,0-30,18564.0,tetco
2016-04-19 00:00:00,0-30,23434.0,tetco
2016-04-20 00:00:00,0-30,22633.0,tetco
2016-04-21 00:00:00,0-30,21747.0,tetco
2016-04-22 00:00:00,0-30,25013.0,tetco
2016-04-23 00:00:00,0-30,36721.0,tetco
2016-04-24 00:00:00,0-30,37379.0,tetco
2016-04-25 00:00:00,0-30,30701.0,tetco
2016-04-26 00:00:00,0-30,34524.0,tetco
2016-04-27 00:00:00,0-30,41002.0,tetco
2016-04-28 00:00:00,0-30,53622.0,tetco
2016-04-29 00:00:00,0-30,42621.0,tetco
2016-04-30 00:00:00,0-30,35557.0,tetco
2016-05-01 00:00:00,0-30,38769.0,tetco
2016-05-02 00:00:00,0-30,29978.0,tetco
2016-05-03 00:00:00,0-30,22328.0,tetco
2016-05-04 00:00:00,0-30,23156.0,tetco
2016-05-05 00:00:00,0-30,19906.0,tetco
2016-05-06 00:00:00,0-30,19211.0,tetco
2016-05-07 00:00:00,0-30,28326.0,tetco
2016-05-08 00:00:00,0-30,23996.0,tetco
2016-05-09 00:00:00,0-30,25474.0,tetco
2016-05-10 00:00:00,0-30,25564.0,tetco
2016-05-11 00:00:00,0-30,26464.0,tetco
2016-05-12 00:00:00,0-30,23378.0,tetco
2016-05-13 00:00:00,0-30,20061.0,tetco
2016-05-14 00:00:00,0-30,18674.0,tetco
2016-05-15 00:00:00,0-30,29507.0,tetco
2016-05-16 00:00:00,0-30,24630.0,tetco
2016-05-17 00:00:00,0-30,30305.0,tetco
2016-05-18 00:00:00,0-30,20603.0,tetco
2016-05-19 00:00:00,0-30,17080.0,tetco
2016-05-20 00:00:00,0-30,16772.0,tetco
2016-05-21 00:00:00,0-30,19065.0,tetco
2016-05-22 00:00:00,0-30,18968.0,tetco
2016-05-23 00:00:00,0-30,17365.0,tetco
2016-05-24 00:00:00,0-30,16951.0,tetco
2016-05-25 00:00:00,0-30,20803.0,tetco
2016-05-26 00:00:00,0-30,20494.0,tetco
2016-05-27 00:00:00,0-30,18665.0,tetco
2016-05-28 00:00:00,0-30,19082.0,tetco
2016-05-29 00:00:00,0-30,18068.0,tetco
2016-05-30 00:00:00,0-30,21394.0,tetco
2016-05-31 00:00:00,0-30,18905.0,tetco
2016-06-01 00:00:00,0-30,25980.0,tetco
2016-06-02 00:00:00,0-30,25683.0,tetco
2016-06-03 00:00:00,0-30,23162.0,tetco
2016-06-04 00:00:00,0-30,23901.0,tetco
2016-06-05 00:00:00,0-30,24874.0,tetco
2016-06-06 00:00:00,0-30,26375.0,tetco
2016-06-07 00:00:00,0-30,17430.0,tetco
2016-06-08 00:00:00,0-30,19986.0,tetco
2016-06-09 00:00:00,0-30,20823.0,tetco
2016-06-10 00:00:00,0-30,17670.0,tetco
2016-06-11 00:00:00,0-30,18679.0,tetco
2016-06-12 00:00:00,0-30,18688.0,tetco
2016-06-13 00:00:00,0-30,18241.0,tetco
2016-06-14 00:00:00,0-30,19361.0,tetco
2016-06-15 00:00:00,0-30,17956.0,tetco
2016-06-16 00:00:00,0-30,21271.0,tetco
2016-06-17 00:00:00,0-30,20909.0,tetco
2016-06-18 00:00:00,0-30,20306.0,tetco
2016-06-19 00:00:00,0-30,19558.0,tetco
2016-06-20 00:00:00,0-30,17527.0,tetco
2016-06-21 00:00:00,0-30,16364.0,tetco
2016-06-22 00:00:00,0-30,16596.0,tetco
2016-06-23 00:00:00,0-30,18107.0,tetco
2016-06-24 00:00:00,0-30,20580.0,tetco
2016-06-25 00:00:00,0-30,20725.0,tetco
2016-06-26 00:00:00,0-30,22692.0,tetco
2016-06-27 00:00:00,0-30,21433.0,tetco
2016-06-28 00:00:00,0-30,20844.0,tetco
2016-06-29 00:00:00,0-30,20216.0,tetco
2016-06-30 00:00:00,0-30,21002.0,tetco
2016-07-01 00:00:00,0-30,20937.0,tetco
2016-07-02 00:00:00,0-30,19874.0,tetco
2016-07-03 00:00:00,0-30,22144.0,tetco
2016-07-04 00:00:00,0-30,24048.0,tetco
2016-07-05 00:00:00,0-30,22927.0,tetco
2016-07-06 00:00:00,0-30,23313.0,tetco
2016-07-07 00:00:00,0-30,21555.0,tetco
2016-07-08 00:00:00,0-30,20707.0,tetco
2016-07-09 00:00:00,0-30,21564.0,tetco
2016-07-10 00:00:00,0-30,24711.0,tetco
2016-07-11 00:00:00,0-30,25606.0,tetco
2016-07-12 00:00:00,0-30,24118.0,tetco
2016-07-13 00:00:00,0-30,23708.0,tetco
2016-07-14 00:00:00,0-30,22495.0,tetco
2016-07-15 00:00:00,0-30,20783.0,tetco
2016-07-16 00:00:00,0-30,20296.0,tetco
2016-07-17 00:00:00,0-30,21960.0,tetco
2016-07-18 00:00:00,0-30,22892.0,tetco
2016-07-19 00:00:00,0-30,22328.0,tetco
2016-07-20 00:00:00,0-30,23925.0,tetco
2016-07-21 00:00:00,0-30,23280.0,tetco
2016-07-22 00:00:00,0-30,20095.0,tetco
2016-07-23 00:00:00,0-30,20595.0,tetco
2016-07-24 00:00:00,0-30,22037.0,tetco
2016-07-25 00:00:00,0-30,21139.0,tetco
2016-07-26 00:00:00,0-30,21767.0,tetco
2016-07-27 00:00:00,0-30,26241.0,tetco
2016-07-28 00:00:00,0-30,28505.0,tetco
2016-07-29 00:00:00,0-30,19836.0,tetco
2016-07-30 00:00:00,0-30,20299.0,tetco
2016-07-31 00:00:00,0-30,12606.0,tetco
2016-08-01 00:00:00,0-30,23079.0,tetco
2016-08-02 00:00:00,0-30,24558.0,tetco
2016-08-03 00:00:00,0-30,23616.0,tetco
2016-08-04 00:00:00,0-30,22337.0,tetco
2016-08-05 00:00:00,0-30,20797.0,tetco
2016-08-06 00:00:00,0-30,21119.0,tetco
2016-08-07 00:00:00,0-30,24707.0,tetco
2016-08-08 00:00:00,0-30,24312.0,tetco
2016-08-09 00:00:00,0-30,22270.0,tetco
2016-08-10 00:00:00,0-30,22989.0,tetco
2016-08-11 00:00:00,0-30,20951.0,tetco
2016-08-12 00:00:00,0-30,25734.0,tetco
2016-08-13 00:00:00,0-30,24029.0,tetco
2016-08-14 00:00:00,0-30,25660.0,tetco
2016-08-15 00:00:00,0-30,14292.0,tetco
2016-08-16 00:00:00,0-30,20272.0,tetco
2016-08-17 00:00:00,0-30,24133.0,tetco
2016-08-18 00:00:00,0-30,24340.0,tetco
2016-08-19 00:00:00,0-30,23796.0,tetco
2016-08-20 00:00:00,0-30,21205.0,tetco
2016-08-21 00:00:00,0-30,25547.0,tetco
2016-08-22 00:00:00,0-30,28508.0,tetco
2016-08-23 00:00:00,0-30,26561.0,tetco
2016-08-24 00:00:00,0-30,25696.0,tetco
2016-08-25 00:00:00,0-30,25113.0,tetco
2016-08-26 00:00:00,0-30,22288.0,tetco
2016-08-27 00:00:00,0-30,22249.0,tetco
2016-08-28 00:00:00,0-30,23764.0,tetco
2016-08-29 00:00:00,0-30,22369.0,tetco
2016-08-30 00:00:00,0-30,23087.0,tetco
2016-08-31 00:00:00,0-30,20224.0,tetco
2015-09-01 00:00:00,0-34,0.0,tetco
2015-09-02 00:00:00,0-34,0.0,tetco
2015-09-03 00:00:00,0-34,0.0,tetco
2015-09-04 00:00:00,0-34,0.0,tetco
2015-09-05 00:00:00,0-34,0.0,tetco
2015-09-06 00:00:00,0-34,0.0,tetco
2015-09-07 00:00:00,0-34,0.0,tetco
2015-09-08 00:00:00,0-34,0.0,tetco
2015-09-09 00:00:00,0-34,0.0,tetco
2015-09-10 00:00:00,0-34,0.0,tetco
2015-09-11 00:00:00,0-34,0.0,tetco
2015-09-12 00:00:00,0-34,0.0,tetco
2015-09-13 00:00:00,0-34,0.0,tetco
2015-09-14 00:00:00,0-34,0.0,tetco
2015-09-15 00:00:00,0-34,0.0,tetco
2015-09-16 00:00:00,0-34,0.0,tetco
2015-09-17 00:00:00,0-34,0.0,tetco
2015-09-18 00:00:00,0-34,0.0,tetco
2015-09-19 00:00:00,0-34,0.0,tetco
2015-09-20 00:00:00,0-34,0.0,tetco
2015-09-21 00:00:00,0-34,0.0,tetco
2015-09-22 00:00:00,0-34,0.0,tetco
2015-09-23 00:00:00,0-34,0.0,tetco
2015-09-24 00:00:00,0-34,0.0,tetco
2015-09-25 00:00:00,0-34,0.0,tetco
2015-09-26 00:00:00,0-34,0.0,tetco
2015-09-27 00:00:00,0-34,0.0,tetco
2015-09-28 00:00:00,0-34,0.0,tetco
2015-09-29 00:00:00,0-34,0.0,tetco
2015-09-30 00:00:00,0-34,0.0,tetco
2015-10-01 00:00:00,0-34,0.0,tetco
2015-10-02 00:00:00,0-34,0.0,tetco
2015-10-03 00:00:00,0-34,16253.0,tetco
2015-10-04 00:00:00,0-34,25766.0,tetco
2015-10-05 00:00:00,0-34,2911.0,tetco
2015-10-06 00:00:00,0-34,0.0,tetco
2015-10-07 00:00:00,0-34,1930.0,tetco
2015-10-08 00:00:00,0-34,0.0,tetco
2015-10-09 00:00:00,0-34,0.0,tetco
2015-10-10 00:00:00,0-34,0.0,tetco
2015-10-11 00:00:00,0-34,0.0,tetco
2015-10-12 00:00:00,0-34,0.0,tetco
2015-10-13 00:00:00,0-34,4853.0,tetco
2015-10-14 00:00:00,0-34,3833.0,tetco
2015-10-15 00:00:00,0-34,0.0,tetco
2015-10-16 00:00:00,0-34,0.0,tetco
2015-10-17 00:00:00,0-34,5242.0,tetco
2015-10-18 00:00:00,0-34,39974.0,tetco
2015-10-19 00:00:00,0-34,28607.0,tetco
2015-10-20 00:00:00,0-34,5069.0,tetco
2015-10-21 00:00:00,0-34,59.0,tetco
2015-10-22 00:00:00,0-34,0.0,tetco
2015-10-23 00:00:00,0-34,9755.0,tetco
2015-10-24 00:00:00,0-34,8283.0,tetco
2015-10-25 00:00:00,0-34,10141.0,tetco
2015-10-26 00:00:00,0-34,8361.0,tetco
2015-10-27 00:00:00,0-34,9775.0,tetco
2015-10-28 00:00:00,0-34,112.0,tetco
2015-10-29 00:00:00,0-34,8887.0,tetco
2015-10-30 00:00:00,0-34,11801.0,tetco
2015-10-31 00:00:00,0-34,3217.0,tetco
2015-11-01 00:00:00,0-34,0.0,tetco
2015-11-02 00:00:00,0-34,7884.0,tetco
2015-11-03 00:00:00,0-34,49.0,tetco
2015-11-04 00:00:00,0-34,0.0,tetco
2015-11-05 00:00:00,0-34,0.0,tetco
2015-11-06 00:00:00,0-34,0.0,tetco
2015-11-07 00:00:00,0-34,7005.0,tetco
2015-11-08 00:00:00,0-34,26964.0,tetco
2015-11-09 00:00:00,0-34,15448.0,tetco
2015-11-10 00:00:00,0-34,5115.0,tetco
2015-11-11 00:00:00,0-34,7772.0,tetco
2015-11-12 00:00:00,0-34,6745.0,tetco
2015-11-13 00:00:00,0-34,28737.0,tetco
2015-11-14 00:00:00,0-34,54591.0,tetco
2015-11-15 00:00:00,0-34,30988.0,tetco
2015-11-16 00:00:00,0-34,12097.0,tetco
2015-11-17 00:00:00,0-34,32723.0,tetco
2015-11-18 00:00:00,0-34,3757.0,tetco
2015-11-19 00:00:00,0-34,9011.0,tetco
2015-11-20 00:00:00,0-34,13911.0,tetco
2015-11-21 00:00:00,0-34,15538.0,tetco
2015-11-22 00:00:00,0-34,45474.0,tetco
2015-11-23 00:00:00,0-34,73706.0,tetco
2015-11-24 00:00:00,0-34,58625.0,tetco
2015-11-25 00:00:00,0-34,50334.0,tetco
2015-11-26 00:00:00,0-34,7644.0,tetco
2015-11-27 00:00:00,0-34,344.0,tetco
2015-11-28 00:00:00,0-34,1985.0,tetco
2015-11-29 00:00:00,0-34,49344.0,tetco
2015-11-30 00:00:00,0-34,57492.0,tetco
2015-12-01 00:00:00,0-34,19892.0,tetco
2015-12-02 00:00:00,0-34,11030.0,tetco
2015-12-03 00:00:00,0-34,47692.0,tetco
2015-12-04 00:00:00,0-34,45132.0,tetco
2015-12-05 00:00:00,0-34,51780.0,tetco
2015-12-06 00:00:00,0-34,28194.0,tetco
2015-12-07 00:00:00,0-34,22283.0,tetco
2015-12-08 00:00:00,0-34,56272.0,tetco
2015-12-09 00:00:00,0-34,16716.0,tetco
2015-12-10 00:00:00,0-34,6289.0,tetco
2015-12-11 00:00:00,0-34,11913.0,tetco
2015-12-12 00:00:00,0-34,20316.0,tetco
2015-12-13 00:00:00,0-34,14656.0,tetco
2015-12-14 00:00:00,0-34,6034.0,tetco
2015-12-15 00:00:00,0-34,18211.0,tetco
2015-12-16 00:00:00,0-34,12632.0,tetco
2015-12-17 00:00:00,0-34,15023.0,tetco
2015-12-18 00:00:00,0-34,72295.0,tetco
2015-12-19 00:00:00,0-34,89545.0,tetco
2015-12-20 00:00:00,0-34,85109.0,tetco
2015-12-21 00:00:00,0-34,40968.0,tetco
2015-12-22 00:00:00,0-34,18167.0,tetco
2015-12-23 00:00:00,0-34,9182.0,tetco
2015-12-24 00:00:00,0-34,4830.0,tetco
2015-12-25 00:00:00,0-34,4892.0,tetco
2015-12-26 00:00:00,0-34,3650.0,tetco
2015-12-27 00:00:00,0-34,14087.0,tetco
2015-12-28 00:00:00,0-34,50887.0,tetco
2015-12-29 00:00:00,0-34,40680.0,tetco
2015-12-30 00:00:00,0-34,43827.0,tetco
2015-12-31 00:00:00,0-34,53390.0,tetco
2016-01-01 00:00:00,0-34,77746.0,tetco
2016-01-02 00:00:00,0-34,76308.0,tetco
2016-01-03 00:00:00,0-34,74419.0,tetco
2016-01-04 00:00:00,0-34,78667.0,tetco
2016-01-05 00:00:00,0-34,90144.0,tetco
2016-01-06 00:00:00,0-34,109082.0,tetco
2016-01-07 00:00:00,0-34,70846.0,tetco
2016-01-08 00:00:00,0-34,58841.0,tetco
2016-01-09 00:00:00,0-34,26622.0,tetco
2016-01-10 00:00:00,0-34,40574.0,tetco
2016-01-11 00:00:00,0-34,104020.0,tetco
2016-01-12 00:00:00,0-34,92139.0,tetco
2016-01-13 00:00:00,0-34,107288.0,tetco
2016-01-14 00:00:00,0-34,88169.0,tetco
2016-01-15 00:00:00,0-34,57039.0,tetco
2016-01-16 00:00:00,0-34,65702.0,tetco
2016-01-17 00:00:00,0-34,96556.0,tetco
2016-01-18 00:00:00,0-34,93020.0,tetco
2016-01-19 00:00:00,0-34,83272.0,tetco
2016-01-20 00:00:00,0-34,81915.0,tetco
2016-01-21 00:00:00,0-34,85060.0,tetco
2016-01-22 00:00:00,0-34,86088.0,tetco
2016-01-23 00:00:00,0-34,87902.0,tetco
2016-01-24 00:00:00,0-34,82562.0,tetco
2016-01-25 00:00:00,0-34,101194.0,tetco
2016-01-26 00:00:00,0-34,76480.0,tetco
2016-01-27 00:00:00,0-34,76489.0,tetco
2016-01-28 00:00:00,0-34,70290.0,tetco
2016-01-29 00:00:00,0-34,81570.0,tetco
2016-01-30 00:00:00,0-34,75730.0,tetco
2016-01-31 00:00:00,0-34,42840.0,tetco
2016-02-01 00:00:00,0-34,44309.0,tetco
2016-02-02 00:00:00,0-34,61109.0,tetco
2016-02-03 00:00:00,0-34,23429.0,tetco
2016-02-04 00:00:00,0-34,50831.0,tetco
2016-02-05 00:00:00,0-34,91309.0,tetco
2016-02-06 00:00:00,0-34,73201.0,tetco
2016-02-07 00:00:00,0-34,62795.0,tetco
2016-02-08 00:00:00,0-34,85895.0,tetco
2016-02-09 00:00:00,0-34,90353.0,tetco
2016-02-10 00:00:00,0-34,96915.0,tetco
2016-02-11 00:00:00,0-34,82775.0,tetco
2016-02-12 00:00:00,0-34,81965.0,tetco
2016-02-13 00:00:00,0-34,86862.0,tetco
2016-02-14 00:00:00,0-34,85564.0,tetco
2016-02-15 00:00:00,0-34,84835.0,tetco
2016-02-16 00:00:00,0-34,70358.0,tetco
2016-02-17 00:00:00,0-34,97874.0,tetco
2016-02-18 00:00:00,0-34,96528.0,tetco
2016-02-19 00:00:00,0-34,96921.0,tetco
2016-02-20 00:00:00,0-34,32364.0,tetco
