date,attribute,value,pipeline
2016-10-16 00:00:00,0-30,20956.0,tetco
2016-10-17 00:00:00,0-30,18283.0,tetco
2016-10-18 00:00:00,0-30,20126.0,tetco
2016-10-19 00:00:00,0-30,20835.0,tetco
2016-10-20 00:00:00,0-30,22374.0,tetco
2016-10-21 00:00:00,0-30,20271.0,tetco
2016-10-22 00:00:00,0-30,29789.0,tetco
2016-10-23 00:00:00,0-30,23678.0,tetco
2016-10-24 00:00:00,0-30,23550.0,tetco
2016-10-25 00:00:00,0-30,43954.0,tetco
2016-10-26 00:00:00,0-30,46340.0,tetco
2016-10-27 00:00:00,0-30,38016.0,tetco
2016-10-28 00:00:00,0-30,43488.0,tetco
2016-10-29 00:00:00,0-30,29340.0,tetco
2016-10-30 00:00:00,0-30,29251.0,tetco
2016-10-31 00:00:00,0-30,36286.0,tetco
2016-11-01 00:00:00,0-30,33917.0,tetco
2016-11-02 00:00:00,0-30,25431.0,tetco
2016-11-03 00:00:00,0-30,26398.0,tetco
2016-11-04 00:00:00,0-30,30069.0,tetco
2016-11-05 00:00:00,0-30,33892.0,tetco
2016-11-06 00:00:00,0-30,48738.0,tetco
2016-11-07 00:00:00,0-30,46642.0,tetco
2016-11-08 00:00:00,0-30,34378.0,tetco
2016-11-09 00:00:00,0-30,49659.0,tetco
2016-11-10 00:00:00,0-30,50364.0,tetco
2016-11-11 00:00:00,0-30,49626.0,tetco
2016-11-12 00:00:00,0-30,60961.0,tetco
2016-11-13 00:00:00,0-30,50311.0,tetco
2016-11-14 00:00:00,0-30,47836.0,tetco
2016-11-15 00:00:00,0-30,44466.0,tetco
2016-11-16 00:00:00,0-30,41094.0,tetco
2016-11-17 00:00:00,0-30,44886.0,tetco
2016-11-18 00:00:00,0-30,29744.0,tetco
2016-11-19 00:00:00,0-30,42455.0,tetco
2016-11-20 00:00:00,0-30,62627.0,tetco
2016-11-21 00:00:00,0-30,52069.0,tetco
2016-11-22 00:00:00,0-30,57322.0,tetco
2016-11-23 00:00:00,0-30,51839.0,tetco
2016-11-24 00:00:00,0-30,40508.0,tetco
2016-11-25 00:00:00,0-30,48220.0,tetco
2016-11-26 00:00:00,0-30,65269.0,tetco
2016-11-27 00:00:00,0-30,58962.0,tetco
2016-11-28 00:00:00,0-30,55116.0,tetco
2016-11-29 00:00:00,0-30,36316.0,tetco
2016-11-30 00:00:00,0-30,34917.0,tetco
2016-12-01 00:00:00,0-30,39080.0,tetco
2016-12-02 00:00:00,0-30,49888.0,tetco
2016-12-03 00:00:00,0-30,45491.0,tetco
2016-12-04 00:00:00,0-30,43157.0,tetco
2016-12-05 00:00:00,0-30,34782.0,tetco
2016-12-06 00:00:00,0-30,37249.0,tetco
2016-12-07 00:00:00,0-30,46028.0,tetco
2016-12-08 00:00:00,0-30,73706.0,tetco
2016-12-09 00:00:00,0-30,79973.0,tetco
2016-12-10 00:00:00,0-30,81927.0,tetco
2016-12-11 00:00:00,0-30,80301.0,tetco
2016-12-12 00:00:00,0-30,48755.0,tetco
2016-12-13 00:00:00,0-30,57579.0,tetco
2016-12-14 00:00:00,0-30,63219.0,tetco
2016-12-15 00:00:00,0-30,98801.0,tetco
2016-12-16 00:00:00,0-30,94841.0,tetco
2016-12-17 00:00:00,0-30,62134.0,tetco
2016-12-18 00:00:00,0-30,59103.0,tetco
2016-12-19 00:00:00,0-30,87189.0,tetco
2016-12-20 00:00:00,0-30,68568.0,tetco
2016-12-21 00:00:00,0-30,57669.0,tetco
2016-12-22 00:00:00,0-30,55325.0,tetco
2016-12-23 00:00:00,0-30,53542.0,tetco
2016-12-24 00:00:00,0-30,45059.0,tetco
2016-12-25 00:00:00,0-30,52075.0,tetco
2016-12-26 00:00:00,0-30,29418.0,tetco
2016-12-27 00:00:00,0-30,32828.0,tetco
2016-12-28 00:00:00,0-30,48923.0,tetco
2016-12-29 00:00:00,0-30,53583.0,tetco
2016-12-30 00:00:00,0-30,65130.0,tetco
2016-12-31 00:00:00,0-30,48119.0,tetco
2017-01-01 00:00:00,0-30,69366.0,tetco
2017-01-02 00:00:00,0-30,78139.0,tetco
2017-01-03 00:00:00,0-30,27186.0,tetco
2017-01-04 00:00:00,0-30,46747.0,tetco
2017-01-05 00:00:00,0-30,77840.0,tetco
2017-01-06 00:00:00,0-30,79274.0,tetco
2017-01-07 00:00:00,0-30,94746.0,tetco
2017-01-08 00:00:00,0-30,97208.0,tetco
2017-01-09 00:00:00,0-30,94737.0,tetco
2017-01-10 00:00:00,0-30,69474.0,tetco
2017-01-11 00:00:00,0-30,32274.0,tetco
2017-01-12 00:00:00,0-30,1894.0,tetco
2017-01-13 00:00:00,0-30,52814.0,tetco
2017-01-14 00:00:00,0-30,77725.0,tetco
2017-01-15 00:00:00,0-30,79844.0,tetco
2017-01-16 00:00:00,0-30,53348.0,tetco
2017-01-17 00:00:00,0-30,38774.0,tetco
2017-01-18 00:00:00,0-30,35480.0,tetco
2017-01-19 00:00:00,0-30,50798.0,tetco
2017-01-20 00:00:00,0-30,52774.0,tetco
2017-01-21 00:00:00,0-30,55186.0,tetco
2017-01-22 00:00:00,0-30,48893.0,tetco
2017-01-23 00:00:00,0-30,50025.0,tetco
2017-01-24 00:00:00,0-30,58797.0,tetco
2017-01-25 00:00:00,0-30,55298.0,tetco
2017-01-26 00:00:00,0-30,56004.0,tetco
2017-01-27 00:00:00,0-30,76734.0,tetco
2017-01-28 00:00:00,0-30,70361.0,tetco
2017-01-29 00:00:00,0-30,70001.0,tetco
2017-01-30 00:00:00,0-30,73152.0,tetco
2017-01-31 00:00:00,0-30,64026.0,tetco
2017-02-01 00:00:00,0-30,62609.0,tetco
2017-02-02 00:00:00,0-30,80964.0,tetco
2017-02-03 00:00:00,0-30,76361.0,tetco
2017-02-04 00:00:00,0-30,75029.0,tetco
2017-02-05 00:00:00,0-30,56619.0,tetco
2017-02-06 00:00:00,0-30,37783.0,tetco
2017-02-07 00:00:00,0-30,28214.0,tetco
2017-02-08 00:00:00,0-30,30967.0,tetco
2017-02-09 00:00:00,0-30,84342.0,tetco
2017-02-10 00:00:00,0-30,77697.0,tetco
2017-02-11 00:00:00,0-30,39285.0,tetco
2017-02-12 00:00:00,0-30,38480.0,tetco
2017-02-13 00:00:00,0-30,53793.0,tetco
2017-02-14 00:00:00,0-30,59228.0,tetco
2017-02-15 00:00:00,0-30,56396.0,tetco
2017-02-16 00:00:00,0-30,71573.0,tetco
2017-02-17 00:00:00,0-30,61778.0,tetco
2017-02-18 00:00:00,0-30,39712.0,tetco
2017-02-19 00:00:00,0-30,28053.0,tetco
2017-02-20 00:00:00,0-30,47144.0,tetco
2017-02-21 00:00:00,0-30,37557.0,tetco
2017-02-22 00:00:00,0-30,41070.0,tetco
2017-02-23 00:00:00,0-30,27852.0,tetco
2017-02-24 00:00:00,0-30,19845.0,tetco
2017-02-25 00:00:00,0-30,44162.0,tetco
2017-02-26 00:00:00,0-30,45701.0,tetco
2017-02-27 00:00:00,0-30,46010.0,tetco
2017-02-28 00:00:00,0-30,38938.0,tetco
2017-03-01 00:00:00,0-30,34117.0,tetco
2017-03-02 00:00:00,0-30,58987.0,tetco
2017-03-03 00:00:00,0-30,65854.0,tetco
2017-03-04 00:00:00,0-30,78586.0,tetco
2017-03-05 00:00:00,0-30,76690.0,tetco
2017-03-06 00:00:00,0-30,34170.0,tetco
2017-03-07 00:00:00,0-30,45721.0,tetco
2017-03-08 00:00:00,0-30,51159.0,tetco
2017-03-09 00:00:00,0-30,53830.0,tetco
2017-03-10 00:00:00,0-30,58347.0,tetco
2017-03-11 00:00:00,0-30,72472.0,tetco
2017-03-12 00:00:00,0-30,79689.0,tetco
2017-03-13 00:00:00,0-30,73432.0,tetco
2017-03-14 00:00:00,0-30,80428.0,tetco
2017-03-15 00:00:00,0-30,84678.0,tetco
2017-03-16 00:00:00,0-30,72340.0,tetco
2017-03-17 00:00:00,0-30,44117.0,tetco
2017-03-18 00:00:00,0-30,42790.0,tetco
2017-03-19 00:00:00,0-30,41174.0,tetco
2017-03-20 00:00:00,0-30,20813.0,tetco
2017-03-21 00:00:00,0-30,27258.0,tetco
2017-03-22 00:00:00,0-30,71166.0,tetco
2017-03-23 00:00:00,0-30,54779.0,tetco
2017-03-24 00:00:00,0-30,44704.0,tetco
2017-03-25 00:00:00,0-30,51952.0,tetco
2017-03-26 00:00:00,0-30,50760.0,tetco
2017-03-27 00:00:00,0-30,10883.0,tetco
2017-03-28 00:00:00,0-30,21014.0,tetco
2017-03-29 00:00:00,0-30,41010.0,tetco
2017-03-30 00:00:00,0-30,39201.0,tetco
2017-03-31 00:00:00,0-30,40241.0,tetco
2017-04-01 00:00:00,0-30,49463.0,tetco
2017-04-02 00:00:00,0-30,55322.0,tetco
2017-04-03 00:00:00,0-30,36692.0,tetco
2017-04-04 00:00:00,0-30,28627.0,tetco
2017-04-05 00:00:00,0-30,40326.0,tetco
2017-04-06 00:00:00,0-30,52250.0,tetco
2017-04-07 00:00:00,0-30,39527.0,tetco
2017-04-08 00:00:00,0-30,41845.0,tetco
2017-04-09 00:00:00,0-30,35576.0,tetco
2017-04-10 00:00:00,0-30,23506.0,tetco
2017-04-11 00:00:00,0-30,21121.0,tetco
2017-04-12 00:00:00,0-30,28399.0,tetco
2017-04-13 00:00:00,0-30,36194.0,tetco
2017-04-14 00:00:00,0-30,34554.0,tetco
2017-04-15 00:00:00,0-30,30254.0,tetco
2017-04-16 00:00:00,0-30,30462.0,tetco
2017-04-17 00:00:00,0-30,33610.0,tetco
2017-04-18 00:00:00,0-30,23054.0,tetco
2017-04-19 00:00:00,0-30,25781.0,tetco
2017-04-20 00:00:00,0-30,21502.0,tetco
2017-04-21 00:00:00,0-30,26926.0,tetco
2017-04-22 00:00:00,0-30,35514.0,tetco
2017-04-23 00:00:00,0-30,25836.0,tetco
2017-04-24 00:00:00,0-30,33193.0,tetco
2017-04-25 00:00:00,0-30,33377.0,tetco
2017-04-26 00:00:00,0-30,28079.0,tetco
2017-04-27 00:00:00,0-30,24189.0,tetco
2017-04-28 00:00:00,0-30,24158.0,tetco
2017-04-29 00:00:00,0-30,25302.0,tetco
2017-04-30 00:00:00,0-30,24617.0,tetco
2017-05-01 00:00:00,0-30,20342.0,tetco
2017-05-02 00:00:00,0-30,19927.0,tetco
2017-05-03 00:00:00,0-30,13937.0,tetco
2017-05-04 00:00:00,0-30,23861.0,tetco
2017-05-05 00:00:00,0-30,17662.0,tetco
2017-05-06 00:00:00,0-30,18325.0,tetco
2017-05-07 00:00:00,0-30,28080.0,tetco
2017-05-08 00:00:00,0-30,28070.0,tetco
2017-05-09 00:00:00,0-30,24055.0,tetco
2017-05-10 00:00:00,0-30,17553.0,tetco
2017-05-11 00:00:00,0-30,25694.0,tetco
2017-05-12 00:00:00,0-30,24325.0,tetco
2017-05-13 00:00:00,0-30,34214.0,tetco
2017-05-14 00:00:00,0-30,28359.0,tetco
2017-05-15 00:00:00,0-30,23538.0,tetco
2017-05-16 00:00:00,0-30,11237.0,tetco
2017-05-17 00:00:00,0-30,13955.0,tetco
2017-05-18 00:00:00,0-30,10843.0,tetco
2017-05-19 00:00:00,0-30,4808.0,tetco
2017-05-20 00:00:00,0-30,12007.0,tetco
2017-05-21 00:00:00,0-30,14003.0,tetco
2017-05-22 00:00:00,0-30,15343.0,tetco
2017-05-23 00:00:00,0-30,5809.0,tetco
2017-05-24 00:00:00,0-30,0.0,tetco
2017-05-25 00:00:00,0-30,3674.0,tetco
2017-05-26 00:00:00,0-30,0.0,tetco
2017-05-27 00:00:00,0-30,0.0,tetco
2017-05-28 00:00:00,0-30,0.0,tetco
2017-05-29 00:00:00,0-30,0.0,tetco
2017-05-30 00:00:00,0-30,0.0,tetco
2017-05-31 00:00:00,0-30,0.0,tetco
2017-06-01 00:00:00,0-30,18164.0,tetco
2017-06-02 00:00:00,0-30,15222.0,tetco
2017-06-03 00:00:00,0-30,16634.0,tetco
2017-06-04 00:00:00,0-30,17410.0,tetco
2017-06-05 00:00:00,0-30,15915.0,tetco
2017-06-06 00:00:00,0-30,20445.0,tetco
2017-06-07 00:00:00,0-30,22371.0,tetco
2017-06-08 00:00:00,0-30,20002.0,tetco
2017-06-09 00:00:00,0-30,13758.0,tetco
2017-06-10 00:00:00,0-30,14865.0,tetco
2017-06-11 00:00:00,0-30,16315.0,tetco
2017-06-12 00:00:00,0-30,13938.0,tetco
2017-06-13 00:00:00,0-30,9156.0,tetco
2017-06-14 00:00:00,0-30,10594.0,tetco
2017-06-15 00:00:00,0-30,8826.0,tetco
2017-06-16 00:00:00,0-30,166.0,tetco
2017-06-17 00:00:00,0-30,0.0,tetco
2017-06-18 00:00:00,0-30,0.0,tetco
2017-06-19 00:00:00,0-30,0.0,tetco
2017-06-20 00:00:00,0-30,0.0,tetco
2017-06-21 00:00:00,0-30,0.0,tetco
2017-06-22 00:00:00,0-30,0.0,tetco
2017-06-23 00:00:00,0-30,0.0,tetco
2017-06-24 00:00:00,0-30,0.0,tetco
2017-06-25 00:00:00,0-30,0.0,tetco
2017-06-26 00:00:00,0-30,0.0,tetco
2017-06-27 00:00:00,0-30,0.0,tetco
2017-06-28 00:00:00,0-30,0.0,tetco
2017-06-29 00:00:00,0-30,0.0,tetco
2017-06-30 00:00:00,0-30,0.0,tetco
2017-07-01 00:00:00,0-30,0.0,tetco
2017-07-02 00:00:00,0-30,0.0,tetco
2017-07-03 00:00:00,0-30,0.0,tetco
2017-07-04 00:00:00,0-30,0.0,tetco
2017-07-05 00:00:00,0-30,0.0,tetco
2017-07-06 00:00:00,0-30,0.0,tetco
2017-07-07 00:00:00,0-30,0.0,tetco
2017-07-08 00:00:00,0-30,0.0,tetco
2017-07-09 00:00:00,0-30,0.0,tetco
2017-07-10 00:00:00,0-30,0.0,tetco
2017-07-11 00:00:00,0-30,0.0,tetco
2017-07-12 00:00:00,0-30,0.0,tetco
2017-07-13 00:00:00,0-30,0.0,tetco
2017-07-14 00:00:00,0-30,0.0,tetco
2017-07-15 00:00:00,0-30,0.0,tetco
2017-07-16 00:00:00,0-30,0.0,tetco
2017-07-17 00:00:00,0-30,0.0,tetco
2017-07-18 00:00:00,0-30,0.0,tetco
2017-07-19 00:00:00,0-30,13279.0,tetco
2017-07-20 00:00:00,0-30,12589.0,tetco
2017-07-21 00:00:00,0-30,9682.0,tetco
2017-07-22 00:00:00,0-30,10021.0,tetco
2017-07-23 00:00:00,0-30,13709.0,tetco
2017-07-24 00:00:00,0-30,13267.0,tetco
2017-07-25 00:00:00,0-30,17463.0,tetco
2017-07-26 00:00:00,0-30,15221.0,tetco
2017-07-27 00:00:00,0-30,14116.0,tetco
2017-07-28 00:00:00,0-30,13253.0,tetco
2017-07-29 00:00:00,0-30,14997.0,tetco
2017-07-30 00:00:00,0-30,18782.0,tetco
2017-07-31 00:00:00,0-30,15870.0,tetco
2017-08-01 00:00:00,0-30,17267.0,tetco
2017-08-02 00:00:00,0-30,20236.0,tetco
2017-08-03 00:00:00,0-30,13126.0,tetco
2017-08-04 00:00:00,0-30,14514.0,tetco
2017-08-05 00:00:00,0-30,15345.0,tetco
2017-08-06 00:00:00,0-30,17950.0,tetco
2017-08-07 00:00:00,0-30,16881.0,tetco
2017-08-08 00:00:00,0-30,18425.0,tetco
2017-08-09 00:00:00,0-30,19750.0,tetco
2017-08-10 00:00:00,0-30,18779.0,tetco
2017-08-11 00:00:00,0-30,16417.0,tetco
2017-08-12 00:00:00,0-30,16840.0,tetco
2017-08-13 00:00:00,0-30,19394.0,tetco
2017-08-14 00:00:00,0-30,17534.0,tetco
2017-08-15 00:00:00,0-30,18481.0,tetco
2017-08-16 00:00:00,0-30,18346.0,tetco
2017-08-17 00:00:00,0-30,17756.0,tetco
2017-08-18 00:00:00,0-30,16011.0,tetco
2017-08-19 00:00:00,0-30,17145.0,tetco
2017-08-20 00:00:00,0-30,20249.0,tetco
2017-08-21 00:00:00,0-30,19280.0,tetco
2017-08-22 00:00:00,0-30,17088.0,tetco
2017-08-23 00:00:00,0-30,19115.0,tetco
2017-08-24 00:00:00,0-30,19952.0,tetco
2017-08-25 00:00:00,0-30,19297.0,tetco
2017-08-26 00:00:00,0-30,20184.0,tetco
2017-08-27 00:00:00,0-30,21683.0,tetco
2017-08-28 00:00:00,0-30,20569.0,tetco
2017-08-29 00:00:00,0-30,20769.0,tetco
2017-08-30 00:00:00,0-30,19218.0,tetco
2017-08-31 00:00:00,0-30,18406.0,tetco
2016-09-01 00:00:00,0-34,0.0,tetco
2016-09-02 00:00:00,0-34,0.0,tetco
2016-09-03 00:00:00,0-34,0.0,tetco
2016-09-04 00:00:00,0-34,0.0,tetco
2016-09-05 00:00:00,0-34,0.0,tetco
2016-09-06 00:00:00,0-34,0.0,tetco
2016-09-07 00:00:00,0-34,0.0,tetco
2016-09-08 00:00:00,0-34,0.0,tetco
2016-09-09 00:00:00,0-34,0.0,tetco
2016-09-10 00:00:00,0-34,0.0,tetco
2016-09-11 00:00:00,0-34,0.0,tetco
2016-09-12 00:00:00,0-34,0.0,tetco
2016-09-13 00:00:00,0-34,0.0,tetco
2016-09-14 00:00:00,0-34,0.0,tetco
2016-09-15 00:00:00,0-34,0.0,tetco
2016-09-16 00:00:00,0-34,0.0,tetco
2016-09-17 00:00:00,0-34,0.0,tetco
2016-09-18 00:00:00,0-34,0.0,tetco
2016-09-19 00:00:00,0-34,0.0,tetco
2016-09-20 00:00:00,0-34,0.0,tetco
2016-09-21 00:00:00,0-34,0.0,tetco
2016-09-22 00:00:00,0-34,0.0,tetco
2016-09-23 00:00:00,0-34,0.0,tetco
2016-09-24 00:00:00,0-34,0.0,tetco
2016-09-25 00:00:00,0-34,0.0,tetco
2016-09-26 00:00:00,0-34,0.0,tetco
2016-09-27 00:00:00,0-34,0.0,tetco
2016-09-28 00:00:00,0-34,0.0,tetco
2016-09-29 00:00:00,0-34,0.0,tetco
2016-09-30 00:00:00,0-34,0.0,tetco
2016-10-01 00:00:00,0-34,0.0,tetco
2016-10-02 00:00:00,0-34,0.0,tetco
2016-10-03 00:00:00,0-34,0.0,tetco
2016-10-04 00:00:00,0-34,0.0,tetco
2016-10-05 00:00:00,0-34,0.0,tetco
2016-10-06 00:00:00,0-34,0.0,tetco
2016-10-07 00:00:00,0-34,0.0,tetco
2016-10-08 00:00:00,0-34,0.0,tetco
2016-10-09 00:00:00,0-34,0.0,tetco
2016-10-10 00:00:00,0-34,6972.0,tetco
2016-10-11 00:00:00,0-34,7041.0,tetco
2016-10-12 00:00:00,0-34,6112.0,tetco
2016-10-13 00:00:00,0-34,9093.0,tetco
2016-10-14 00:00:00,0-34,4642.0,tetco
2016-10-15 00:00:00,0-34,1031.0,tetco
2016-10-16 00:00:00,0-34,0.0,tetco
2016-10-17 00:00:00,0-34,0.0,tetco
2016-10-18 00:00:00,0-34,0.0,tetco
2016-10-19 00:00:00,0-34,0.0,tetco
2016-10-20 00:00:00,0-34,0.0,tetco
2016-10-21 00:00:00,0-34,0.0,tetco
2016-10-22 00:00:00,0-34,18016.0,tetco
2016-10-23 00:00:00,0-34,21854.0,tetco
2016-10-24 00:00:00,0-34,20714.0,tetco
2016-10-25 00:00:00,0-34,29789.0,tetco
2016-10-26 00:00:00,0-34,26603.0,tetco
2016-10-27 00:00:00,0-34,20502.0,tetco
2016-10-28 00:00:00,0-34,25505.0,tetco
2016-10-29 00:00:00,0-34,5828.0,tetco
2016-10-30 00:00:00,0-34,1950.0,tetco
2016-10-31 00:00:00,0-34,23096.0,tetco
2016-11-01 00:00:00,0-34,17079.0,tetco
2016-11-02 00:00:00,0-34,346.0,tetco
2016-11-03 00:00:00,0-34,0.0,tetco
2016-11-04 00:00:00,0-34,13642.0,tetco
2016-11-05 00:00:00,0-34,114.0,tetco
2016-11-06 00:00:00,0-34,22464.0,tetco
2016-11-07 00:00:00,0-34,34369.0,tetco
2016-11-08 00:00:00,0-34,8696.0,tetco
2016-11-09 00:00:00,0-34,30849.0,tetco
2016-11-10 00:00:00,0-34,28145.0,tetco
2016-11-11 00:00:00,0-34,45668.0,tetco
2016-11-12 00:00:00,0-34,54766.0,tetco
2016-11-13 00:00:00,0-34,46336.0,tetco
2016-11-14 00:00:00,0-34,28069.0,tetco
2016-11-15 00:00:00,0-34,32950.0,tetco
2016-11-16 00:00:00,0-34,25442.0,tetco
2016-11-17 00:00:00,0-34,40800.0,tetco
2016-11-18 00:00:00,0-34,20942.0,tetco
2016-11-19 00:00:00,0-34,28962.0,tetco
2016-11-20 00:00:00,0-34,79399.0,tetco
2016-11-21 00:00:00,0-34,87904.0,tetco
2016-11-22 00:00:00,0-34,92181.0,tetco
2016-11-23 00:00:00,0-34,68986.0,tetco
2016-11-24 00:00:00,0-34,46207.0,tetco
2016-11-25 00:00:00,0-34,37459.0,tetco
2016-11-26 00:00:00,0-34,45014.0,tetco
2016-11-27 00:00:00,0-34,50705.0,tetco
2016-11-28 00:00:00,0-34,40149.0,tetco
2016-11-29 00:00:00,0-34,10392.0,tetco
2016-11-30 00:00:00,0-34,11846.0,tetco
2016-12-01 00:00:00,0-34,40336.0,tetco
2016-12-02 00:00:00,0-34,38512.0,tetco
2016-12-03 00:00:00,0-34,42870.0,tetco
2016-12-04 00:00:00,0-34,44956.0,tetco
2016-12-05 00:00:00,0-34,55189.0,tetco
2016-12-06 00:00:00,0-34,58850.0,tetco
2016-12-07 00:00:00,0-34,65972.0,tetco
2016-12-08 00:00:00,0-34,77367.0,tetco
2016-12-09 00:00:00,0-34,89427.0,tetco
2016-12-10 00:00:00,0-34,88121.0,tetco
2016-12-11 00:00:00,0-34,87962.0,tetco
2016-12-12 00:00:00,0-34,78755.0,tetco
2016-12-13 00:00:00,0-34,71576.0,tetco
2016-12-14 00:00:00,0-34,82624.0,tetco
2016-12-15 00:00:00,0-34,80013.0,tetco
2016-12-16 00:00:00,0-34,84269.0,tetco
2016-12-17 00:00:00,0-34,87580.0,tetco
2016-12-18 00:00:00,0-34,68361.0,tetco
2016-12-19 00:00:00,0-34,92258.0,tetco
2016-12-20 00:00:00,0-34,83282.0,tetco
2016-12-21 00:00:00,0-34,93872.0,tetco
2016-12-22 00:00:00,0-34,72910.0,tetco
2016-12-23 00:00:00,0-34,70510.0,tetco
2016-12-24 00:00:00,0-34,65102.0,tetco
2016-12-25 00:00:00,0-34,61845.0,tetco
2016-12-26 00:00:00,0-34,64541.0,tetco
2016-12-27 00:00:00,0-34,33309.0,tetco
2016-12-28 00:00:00,0-34,75751.0,tetco
2016-12-29 00:00:00,0-34,76242.0,tetco
2016-12-30 00:00:00,0-34,99329.0,tetco
2016-12-31 00:00:00,0-34,80985.0,tetco
2017-01-01 00:00:00,0-34,61566.0,tetco
2017-01-02 00:00:00,0-34,47362.0,tetco
2017-01-03 00:00:00,0-34,60560.0,tetco
2017-01-04 00:00:00,0-34,74771.0,tetco
2017-01-05 00:00:00,0-34,92376.0,tetco
2017-01-06 00:00:00,0-34,92573.0,tetco
2017-01-07 00:00:00,0-34,92528.0,tetco
2017-01-08 00:00:00,0-34,89000.0,tetco
2017-01-09 00:00:00,0-34,94465.0,tetco
2017-01-10 00:00:00,0-34,101877.0,tetco
2017-01-11 00:00:00,0-34,61294.0,tetco
2017-01-12 00:00:00,0-34,16315.0,tetco
2017-01-13 00:00:00,0-34,66953.0,tetco
2017-01-14 00:00:00,0-34,83082.0,tetco
2017-01-15 00:00:00,0-34,81625.0,tetco
2017-01-16 00:00:00,0-34,82588.0,tetco
2017-01-17 00:00:00,0-34,84290.0,tetco
2017-01-18 00:00:00,0-34,72462.0,tetco
2017-01-19 00:00:00,0-34,77455.0,tetco
2017-01-20 00:00:00,0-34,77027.0,tetco
2017-01-21 00:00:00,0-34,52323.0,tetco
2017-01-22 00:00:00,0-34,63376.0,tetco
2017-01-23 00:00:00,0-34,104195.0,tetco
2017-01-24 00:00:00,0-34,102152.0,tetco
2017-01-25 00:00:00,0-34,53829.0,tetco
2017-01-26 00:00:00,0-34,72040.0,tetco
2017-01-27 00:00:00,0-34,86542.0,tetco
2017-01-28 00:00:00,0-34,93275.0,tetco
2017-01-29 00:00:00,0-34,93795.0,tetco
2017-01-30 00:00:00,0-34,91204.0,tetco
2017-01-31 00:00:00,0-34,100389.0,tetco
2017-02-01 00:00:00,0-34,83350.0,tetco
2017-02-02 00:00:00,0-34,81015.0,tetco
2017-02-03 00:00:00,0-34,99038.0,tetco
2017-02-04 00:00:00,0-34,88155.0,tetco
2017-02-05 00:00:00,0-34,87335.0,tetco
2017-02-06 00:00:00,0-34,62298.0,tetco
2017-02-07 00:00:00,0-34,47006.0,tetco
2017-02-08 00:00:00,0-34,29059.0,tetco
2017-02-09 00:00:00,0-34,93859.0,tetco
2017-02-10 00:00:00,0-34,93825.0,tetco
2017-02-11 00:00:00,0-34,74736.0,tetco
2017-02-12 00:00:00,0-34,92995.0,tetco
2017-02-13 00:00:00,0-34,91242.0,tetco
2017-02-14 00:00:00,0-34,92646.0,tetco
2017-02-15 00:00:00,0-34,90628.0,tetco
2017-02-16 00:00:00,0-34,86341.0,tetco
2017-02-17 00:00:00,0-34,78739.0,tetco
2017-02-18 00:00:00,0-34,18014.0,tetco
2017-02-19 00:00:00,0-34,6445.0,tetco
2017-02-20 00:00:00,0-34,38798.0,tetco
2017-02-21 00:00:00,0-34,57270.0,tetco
2017-02-22 00:00:00,0-34,31352.0,tetco
