date,attribute,value,pipeline
2007-01-15 00:00:00,0-30,54948.0,tetco
2007-01-16 00:00:00,0-30,80727.0,tetco
2007-01-17 00:00:00,0-30,88337.0,tetco
2007-01-18 00:00:00,0-30,83694.0,tetco
2007-01-19 00:00:00,0-30,86108.0,tetco
2007-01-20 00:00:00,0-30,98914.0,tetco
2007-01-21 00:00:00,0-30,101966.0,tetco
2007-01-22 00:00:00,0-30,94414.0,tetco
2007-01-23 00:00:00,0-30,90758.0,tetco
2007-01-24 00:00:00,0-30,79986.0,tetco
2007-01-25 00:00:00,0-30,97259.0,tetco
2007-01-26 00:00:00,0-30,104355.0,tetco
2007-01-27 00:00:00,0-30,88291.0,tetco
2007-01-28 00:00:00,0-30,93422.0,tetco
2007-01-29 00:00:00,0-30,105141.0,tetco
2007-01-30 00:00:00,0-30,101195.0,tetco
2007-01-31 00:00:00,0-30,101674.0,tetco
2007-02-01 00:00:00,0-30,92928.0,tetco
2007-02-02 00:00:00,0-30,81605.0,tetco
2007-02-03 00:00:00,0-30,101688.0,tetco
2007-02-04 00:00:00,0-30,102339.0,tetco
2007-02-05 00:00:00,0-30,112225.0,tetco
2007-02-06 00:00:00,0-30,113925.0,tetco
2007-02-07 00:00:00,0-30,110639.0,tetco
2007-02-08 00:00:00,0-30,117518.0,tetco
2007-02-09 00:00:00,0-30,106657.0,tetco
2007-02-10 00:00:00,0-30,108477.0,tetco
2007-02-11 00:00:00,0-30,99004.0,tetco
2007-02-12 00:00:00,0-30,87594.0,tetco
2007-02-13 00:00:00,0-30,106480.0,tetco
2007-02-14 00:00:00,0-30,118631.0,tetco
2007-02-15 00:00:00,0-30,119654.0,tetco
2007-02-16 00:00:00,0-30,114438.0,tetco
2007-02-17 00:00:00,0-30,101538.0,tetco
2007-02-18 00:00:00,0-30,112688.0,tetco
2007-02-19 00:00:00,0-30,104665.0,tetco
2007-02-20 00:00:00,0-30,95283.0,tetco
2007-02-21 00:00:00,0-30,68549.0,tetco
2007-02-22 00:00:00,0-30,77130.0,tetco
2007-02-23 00:00:00,0-30,83040.0,tetco
2007-02-24 00:00:00,0-30,87271.0,tetco
2007-02-25 00:00:00,0-30,86659.0,tetco
2007-02-26 00:00:00,0-30,85978.0,tetco
2007-02-27 00:00:00,0-30,75808.0,tetco
2007-02-28 00:00:00,0-30,75250.0,tetco
2007-03-01 00:00:00,0-30,58173.0,tetco
2007-03-02 00:00:00,0-30,48578.0,tetco
2007-03-03 00:00:00,0-30,50194.0,tetco
2007-03-04 00:00:00,0-30,76182.0,tetco
2007-03-05 00:00:00,0-30,93784.0,tetco
2007-03-06 00:00:00,0-30,116344.0,tetco
2007-03-07 00:00:00,0-30,113163.0,tetco
2007-03-08 00:00:00,0-30,113574.0,tetco
2007-03-09 00:00:00,0-30,77790.0,tetco
2007-03-10 00:00:00,0-30,53929.0,tetco
2007-03-11 00:00:00,0-30,51925.0,tetco
2007-03-12 00:00:00,0-30,48542.0,tetco
2007-03-13 00:00:00,0-30,32423.0,tetco
2007-03-14 00:00:00,0-30,25416.0,tetco
2007-03-15 00:00:00,0-30,52106.0,tetco
2007-03-16 00:00:00,0-30,87001.0,tetco
2007-03-17 00:00:00,0-30,95270.0,tetco
2007-03-18 00:00:00,0-30,93694.0,tetco
2007-03-19 00:00:00,0-30,74671.0,tetco
2007-03-20 00:00:00,0-30,66427.0,tetco
2007-03-21 00:00:00,0-30,75632.0,tetco
2007-03-22 00:00:00,0-30,42542.0,tetco
2007-03-23 00:00:00,0-30,38879.0,tetco
2007-03-24 00:00:00,0-30,38509.0,tetco
2007-03-25 00:00:00,0-30,42018.0,tetco
2007-03-26 00:00:00,0-30,38637.0,tetco
2007-03-27 00:00:00,0-30,30756.0,tetco
2007-03-28 00:00:00,0-30,35284.0,tetco
2007-03-29 00:00:00,0-30,36584.0,tetco
2007-03-30 00:00:00,0-30,37163.0,tetco
2007-03-31 00:00:00,0-30,37823.0,tetco
2007-04-01 00:00:00,0-30,33962.0,tetco
2007-04-02 00:00:00,0-30,13266.0,tetco
2007-04-03 00:00:00,0-30,23136.0,tetco
2007-04-04 00:00:00,0-30,37139.0,tetco
2007-04-05 00:00:00,0-30,55257.0,tetco
2007-04-06 00:00:00,0-30,56064.0,tetco
2007-04-07 00:00:00,0-30,51716.0,tetco
2007-04-08 00:00:00,0-30,57867.0,tetco
2007-04-09 00:00:00,0-30,62377.0,tetco
2007-04-10 00:00:00,0-30,40333.0,tetco
2007-04-11 00:00:00,0-30,9994.0,tetco
2007-04-12 00:00:00,0-30,29152.0,tetco
2007-04-13 00:00:00,0-30,41547.0,tetco
2007-04-14 00:00:00,0-30,30847.0,tetco
2007-04-15 00:00:00,0-30,51270.0,tetco
2007-04-16 00:00:00,0-30,46287.0,tetco
2007-04-17 00:00:00,0-30,48251.0,tetco
2007-04-18 00:00:00,0-30,30260.0,tetco
2007-04-19 00:00:00,0-30,23991.0,tetco
2007-04-20 00:00:00,0-30,31817.0,tetco
2007-04-21 00:00:00,0-30,1338.0,tetco
2007-04-22 00:00:00,0-30,0.0,tetco
2007-04-23 00:00:00,0-30,0.0,tetco
2007-04-24 00:00:00,0-30,0.0,tetco
2007-04-25 00:00:00,0-30,0.0,tetco
2007-04-26 00:00:00,0-30,2119.0,tetco
2007-04-27 00:00:00,0-30,0.0,tetco
2007-04-28 00:00:00,0-30,0.0,tetco
2007-04-29 00:00:00,0-30,0.0,tetco
2007-04-30 00:00:00,0-30,0.0,tetco
2007-05-01 00:00:00,0-30,0.0,tetco
2007-05-02 00:00:00,0-30,0.0,tetco
2007-05-03 00:00:00,0-30,0.0,tetco
2007-05-04 00:00:00,0-30,0.0,tetco
2007-05-05 00:00:00,0-30,0.0,tetco
2007-05-06 00:00:00,0-30,0.0,tetco
2007-05-07 00:00:00,0-30,0.0,tetco
2007-05-08 00:00:00,0-30,0.0,tetco
2007-05-09 00:00:00,0-30,0.0,tetco
2007-05-10 00:00:00,0-30,0.0,tetco
2007-05-11 00:00:00,0-30,0.0,tetco
2007-05-12 00:00:00,0-30,0.0,tetco
2007-05-13 00:00:00,0-30,0.0,tetco
2007-05-14 00:00:00,0-30,0.0,tetco
2007-05-15 00:00:00,0-30,0.0,tetco
2007-05-16 00:00:00,0-30,0.0,tetco
2007-05-17 00:00:00,0-30,138.0,tetco
2007-05-18 00:00:00,0-30,51.0,tetco
2007-05-19 00:00:00,0-30,0.0,tetco
2007-05-20 00:00:00,0-30,0.0,tetco
2007-05-21 00:00:00,0-30,0.0,tetco
2007-05-22 00:00:00,0-30,0.0,tetco
2007-05-23 00:00:00,0-30,0.0,tetco
2007-05-24 00:00:00,0-30,0.0,tetco
2007-05-25 00:00:00,0-30,0.0,tetco
2007-05-26 00:00:00,0-30,0.0,tetco
2007-05-27 00:00:00,0-30,0.0,tetco
2007-05-28 00:00:00,0-30,0.0,tetco
2007-05-29 00:00:00,0-30,0.0,tetco
2007-05-30 00:00:00,0-30,0.0,tetco
2007-05-31 00:00:00,0-30,0.0,tetco
2007-06-01 00:00:00,0-30,0.0,tetco
2007-06-02 00:00:00,0-30,0.0,tetco
2007-06-03 00:00:00,0-30,0.0,tetco
2007-06-04 00:00:00,0-30,0.0,tetco
2007-06-05 00:00:00,0-30,0.0,tetco
2007-06-06 00:00:00,0-30,0.0,tetco
2007-06-07 00:00:00,0-30,0.0,tetco
2007-06-08 00:00:00,0-30,0.0,tetco
2007-06-09 00:00:00,0-30,0.0,tetco
2007-06-10 00:00:00,0-30,0.0,tetco
2007-06-11 00:00:00,0-30,0.0,tetco
2007-06-12 00:00:00,0-30,0.0,tetco
2007-06-13 00:00:00,0-30,0.0,tetco
2007-06-14 00:00:00,0-30,0.0,tetco
2007-06-15 00:00:00,0-30,0.0,tetco
2007-06-16 00:00:00,0-30,0.0,tetco
2007-06-17 00:00:00,0-30,0.0,tetco
2007-06-18 00:00:00,0-30,0.0,tetco
2007-06-19 00:00:00,0-30,0.0,tetco
2007-06-20 00:00:00,0-30,0.0,tetco
2007-06-21 00:00:00,0-30,0.0,tetco
2007-06-22 00:00:00,0-30,0.0,tetco
2007-06-23 00:00:00,0-30,0.0,tetco
2007-06-24 00:00:00,0-30,0.0,tetco
2007-06-25 00:00:00,0-30,0.0,tetco
2007-06-26 00:00:00,0-30,0.0,tetco
2007-06-27 00:00:00,0-30,0.0,tetco
2007-06-28 00:00:00,0-30,0.0,tetco
2007-06-29 00:00:00,0-30,0.0,tetco
2007-06-30 00:00:00,0-30,0.0,tetco
2007-07-01 00:00:00,0-30,0.0,tetco
2007-07-02 00:00:00,0-30,0.0,tetco
2007-07-03 00:00:00,0-30,0.0,tetco
2007-07-04 00:00:00,0-30,0.0,tetco
2007-07-05 00:00:00,0-30,0.0,tetco
2007-07-06 00:00:00,0-30,0.0,tetco
2007-07-07 00:00:00,0-30,0.0,tetco
2007-07-08 00:00:00,0-30,0.0,tetco
2007-07-09 00:00:00,0-30,0.0,tetco
2007-07-10 00:00:00,0-30,0.0,tetco
2007-07-11 00:00:00,0-30,0.0,tetco
2007-07-12 00:00:00,0-30,0.0,tetco
2007-07-13 00:00:00,0-30,0.0,tetco
2007-07-14 00:00:00,0-30,0.0,tetco
2007-07-15 00:00:00,0-30,0.0,tetco
2007-07-16 00:00:00,0-30,0.0,tetco
2007-07-17 00:00:00,0-30,0.0,tetco
2007-07-18 00:00:00,0-30,0.0,tetco
2007-07-19 00:00:00,0-30,0.0,tetco
2007-07-20 00:00:00,0-30,0.0,tetco
2007-07-21 00:00:00,0-30,0.0,tetco
2007-07-22 00:00:00,0-30,0.0,tetco
2007-07-23 00:00:00,0-30,0.0,tetco
2007-07-24 00:00:00,0-30,0.0,tetco
2007-07-25 00:00:00,0-30,0.0,tetco
2007-07-26 00:00:00,0-30,0.0,tetco
2007-07-27 00:00:00,0-30,0.0,tetco
2007-07-28 00:00:00,0-30,0.0,tetco
2007-07-29 00:00:00,0-30,0.0,tetco
2007-07-30 00:00:00,0-30,0.0,tetco
2007-07-31 00:00:00,0-30,0.0,tetco
2007-08-01 00:00:00,0-30,0.0,tetco
2007-08-02 00:00:00,0-30,0.0,tetco
2007-08-03 00:00:00,0-30,0.0,tetco
2007-08-04 00:00:00,0-30,0.0,tetco
2007-08-05 00:00:00,0-30,0.0,tetco
2007-08-06 00:00:00,0-30,0.0,tetco
2007-08-07 00:00:00,0-30,0.0,tetco
2007-08-08 00:00:00,0-30,0.0,tetco
2007-08-09 00:00:00,0-30,0.0,tetco
2007-08-10 00:00:00,0-30,0.0,tetco
2007-08-11 00:00:00,0-30,0.0,tetco
2007-08-12 00:00:00,0-30,0.0,tetco
2007-08-13 00:00:00,0-30,0.0,tetco
2007-08-14 00:00:00,0-30,0.0,tetco
2007-08-15 00:00:00,0-30,0.0,tetco
2007-08-16 00:00:00,0-30,0.0,tetco
2007-08-17 00:00:00,0-30,0.0,tetco
2007-08-18 00:00:00,0-30,0.0,tetco
2007-08-19 00:00:00,0-30,0.0,tetco
2007-08-20 00:00:00,0-30,0.0,tetco
2007-08-21 00:00:00,0-30,0.0,tetco
2007-08-22 00:00:00,0-30,0.0,tetco
2007-08-23 00:00:00,0-30,0.0,tetco
2007-08-24 00:00:00,0-30,0.0,tetco
2007-08-25 00:00:00,0-30,0.0,tetco
2007-08-26 00:00:00,0-30,0.0,tetco
2007-08-27 00:00:00,0-30,0.0,tetco
2007-08-28 00:00:00,0-30,0.0,tetco
2007-08-29 00:00:00,0-30,0.0,tetco
2007-08-30 00:00:00,0-30,0.0,tetco
2007-08-31 00:00:00,0-30,0.0,tetco
2006-09-01 00:00:00,0-34,0.0,tetco
2006-09-02 00:00:00,0-34,0.0,tetco
2006-09-03 00:00:00,0-34,0.0,tetco
2006-09-04 00:00:00,0-34,0.0,tetco
2006-09-05 00:00:00,0-34,0.0,tetco
2006-09-06 00:00:00,0-34,0.0,tetco
2006-09-07 00:00:00,0-34,0.0,tetco
2006-09-08 00:00:00,0-34,0.0,tetco
2006-09-09 00:00:00,0-34,0.0,tetco
2006-09-10 00:00:00,0-34,0.0,tetco
2006-09-11 00:00:00,0-34,0.0,tetco
2006-09-12 00:00:00,0-34,0.0,tetco
2006-09-13 00:00:00,0-34,0.0,tetco
2006-09-14 00:00:00,0-34,0.0,tetco
2006-09-15 00:00:00,0-34,0.0,tetco
2006-09-16 00:00:00,0-34,0.0,tetco
2006-09-17 00:00:00,0-34,0.0,tetco
2006-09-18 00:00:00,0-34,0.0,tetco
2006-09-19 00:00:00,0-34,0.0,tetco
2006-09-20 00:00:00,0-34,0.0,tetco
2006-09-21 00:00:00,0-34,0.0,tetco
2006-09-22 00:00:00,0-34,0.0,tetco
2006-09-23 00:00:00,0-34,0.0,tetco
2006-09-24 00:00:00,0-34,0.0,tetco
2006-09-25 00:00:00,0-34,0.0,tetco
2006-09-26 00:00:00,0-34,0.0,tetco
2006-09-27 00:00:00,0-34,0.0,tetco
2006-09-28 00:00:00,0-34,0.0,tetco
2006-09-29 00:00:00,0-34,0.0,tetco
2006-09-30 00:00:00,0-34,0.0,tetco
2006-10-01 00:00:00,0-34,0.0,tetco
2006-10-02 00:00:00,0-34,0.0,tetco
2006-10-03 00:00:00,0-34,0.0,tetco
2006-10-04 00:00:00,0-34,0.0,tetco
2006-10-05 00:00:00,0-34,0.0,tetco
2006-10-06 00:00:00,0-34,0.0,tetco
2006-10-07 00:00:00,0-34,0.0,tetco
2006-10-08 00:00:00,0-34,0.0,tetco
2006-10-09 00:00:00,0-34,0.0,tetco
2006-10-10 00:00:00,0-34,0.0,tetco
2006-10-11 00:00:00,0-34,0.0,tetco
2006-10-12 00:00:00,0-34,0.0,tetco
2006-10-13 00:00:00,0-34,0.0,tetco
2006-10-14 00:00:00,0-34,2957.0,tetco
2006-10-15 00:00:00,0-34,0.0,tetco
2006-10-16 00:00:00,0-34,0.0,tetco
2006-10-17 00:00:00,0-34,0.0,tetco
2006-10-18 00:00:00,0-34,0.0,tetco
2006-10-19 00:00:00,0-34,0.0,tetco
2006-10-20 00:00:00,0-34,3959.0,tetco
2006-10-21 00:00:00,0-34,5616.0,tetco
2006-10-22 00:00:00,0-34,4962.0,tetco
2006-10-23 00:00:00,0-34,22384.0,tetco
2006-10-24 00:00:00,0-34,32178.0,tetco
2006-10-25 00:00:00,0-34,29367.0,tetco
2006-10-26 00:00:00,0-34,48932.0,tetco
2006-10-27 00:00:00,0-34,28745.0,tetco
2006-10-28 00:00:00,0-34,24035.0,tetco
2006-10-29 00:00:00,0-34,37216.0,tetco
2006-10-30 00:00:00,0-34,31076.0,tetco
2006-10-31 00:00:00,0-34,758.0,tetco
2006-11-01 00:00:00,0-34,29555.0,tetco
2006-11-02 00:00:00,0-34,60208.0,tetco
2006-11-03 00:00:00,0-34,43711.0,tetco
2006-11-04 00:00:00,0-34,32530.0,tetco
2006-11-05 00:00:00,0-34,33714.0,tetco
2006-11-06 00:00:00,0-34,34315.0,tetco
2006-11-07 00:00:00,0-34,22274.0,tetco
2006-11-08 00:00:00,0-34,24121.0,tetco
2006-11-09 00:00:00,0-34,26957.0,tetco
2006-11-10 00:00:00,0-34,18878.0,tetco
2006-11-11 00:00:00,0-34,17897.0,tetco
2006-11-12 00:00:00,0-34,55790.0,tetco
2006-11-13 00:00:00,0-34,34380.0,tetco
2006-11-14 00:00:00,0-34,32878.0,tetco
2006-11-15 00:00:00,0-34,28269.0,tetco
2006-11-16 00:00:00,0-34,19369.0,tetco
2006-11-17 00:00:00,0-34,36452.0,tetco
2006-11-18 00:00:00,0-34,58679.0,tetco
2006-11-19 00:00:00,0-34,60450.0,tetco
2006-11-20 00:00:00,0-34,77173.0,tetco
2006-11-21 00:00:00,0-34,72265.0,tetco
2006-11-22 00:00:00,0-34,56761.0,tetco
2006-11-23 00:00:00,0-34,37048.0,tetco
2006-11-24 00:00:00,0-34,42714.0,tetco
2006-11-25 00:00:00,0-34,48415.0,tetco
2006-11-26 00:00:00,0-34,45494.0,tetco
2006-11-27 00:00:00,0-34,36203.0,tetco
2006-11-28 00:00:00,0-34,34219.0,tetco
2006-11-29 00:00:00,0-34,29437.0,tetco
2006-11-30 00:00:00,0-34,16127.0,tetco
2006-12-01 00:00:00,0-34,35485.0,tetco
2006-12-02 00:00:00,0-34,54521.0,tetco
2006-12-03 00:00:00,0-34,69555.0,tetco
2006-12-04 00:00:00,0-34,68352.0,tetco
2006-12-05 00:00:00,0-34,71449.0,tetco
2006-12-06 00:00:00,0-34,53722.0,tetco
2006-12-07 00:00:00,0-34,72672.0,tetco
2006-12-08 00:00:00,0-34,93738.0,tetco
2006-12-09 00:00:00,0-34,74494.0,tetco
2006-12-10 00:00:00,0-34,58690.0,tetco
2006-12-11 00:00:00,0-34,60957.0,tetco
2006-12-12 00:00:00,0-34,45815.0,tetco
2006-12-13 00:00:00,0-34,60335.0,tetco
2006-12-14 00:00:00,0-34,51667.0,tetco
2006-12-15 00:00:00,0-34,48558.0,tetco
2006-12-16 00:00:00,0-34,61163.0,tetco
2006-12-17 00:00:00,0-34,47012.0,tetco
2006-12-18 00:00:00,0-34,52951.0,tetco
2006-12-19 00:00:00,0-34,80254.0,tetco
2006-12-20 00:00:00,0-34,82331.0,tetco
2006-12-21 00:00:00,0-34,78141.0,tetco
2006-12-22 00:00:00,0-34,51740.0,tetco
2006-12-23 00:00:00,0-34,43987.0,tetco
2006-12-24 00:00:00,0-34,67454.0,tetco
2006-12-25 00:00:00,0-34,65674.0,tetco
2006-12-26 00:00:00,0-34,68688.0,tetco
2006-12-27 00:00:00,0-34,87010.0,tetco
2006-12-28 00:00:00,0-34,87924.0,tetco
2006-12-29 00:00:00,0-34,76472.0,tetco
2006-12-30 00:00:00,0-34,79710.0,tetco
2006-12-31 00:00:00,0-34,77299.0,tetco
2007-01-01 00:00:00,0-34,58910.0,tetco
2007-01-02 00:00:00,0-34,56850.0,tetco
2007-01-03 00:00:00,0-34,67371.0,tetco
2007-01-04 00:00:00,0-34,54257.0,tetco
2007-01-05 00:00:00,0-34,28760.0,tetco
2007-01-06 00:00:00,0-34,28806.0,tetco
2007-01-07 00:00:00,0-34,46369.0,tetco
2007-01-08 00:00:00,0-34,64638.0,tetco
2007-01-09 00:00:00,0-34,79407.0,tetco
2007-01-10 00:00:00,0-34,72576.0,tetco
2007-01-11 00:00:00,0-34,78882.0,tetco
2007-01-12 00:00:00,0-34,66196.0,tetco
2007-01-13 00:00:00,0-34,40819.0,tetco
2007-01-14 00:00:00,0-34,50653.0,tetco
2007-01-15 00:00:00,0-34,52323.0,tetco
2007-01-16 00:00:00,0-34,80355.0,tetco
2007-01-17 00:00:00,0-34,81946.0,tetco
2007-01-18 00:00:00,0-34,85101.0,tetco
2007-01-19 00:00:00,0-34,88258.0,tetco
2007-01-20 00:00:00,0-34,94000.0,tetco
2007-01-21 00:00:00,0-34,88655.0,tetco
2007-01-22 00:00:00,0-34,89542.0,tetco
2007-01-23 00:00:00,0-34,87249.0,tetco
2007-01-24 00:00:00,0-34,88885.0,tetco
2007-01-25 00:00:00,0-34,98731.0,tetco
2007-01-26 00:00:00,0-34,91070.0,tetco
2007-01-27 00:00:00,0-34,99355.0,tetco
2007-01-28 00:00:00,0-34,102127.0,tetco
2007-01-29 00:00:00,0-34,94950.0,tetco
2007-01-30 00:00:00,0-34,94779.0,tetco
2007-01-31 00:00:00,0-34,89090.0,tetco
2007-02-01 00:00:00,0-34,74419.0,tetco
2007-02-02 00:00:00,0-34,63240.0,tetco
2007-02-03 00:00:00,0-34,89115.0,tetco
2007-02-04 00:00:00,0-34,91400.0,tetco
2007-02-05 00:00:00,0-34,80946.0,tetco
2007-02-06 00:00:00,0-34,78850.0,tetco
2007-02-07 00:00:00,0-34,83074.0,tetco
2007-02-08 00:00:00,0-34,93897.0,tetco
2007-02-09 00:00:00,0-34,105631.0,tetco
2007-02-10 00:00:00,0-34,105410.0,tetco
2007-02-11 00:00:00,0-34,94429.0,tetco
2007-02-12 00:00:00,0-34,80132.0,tetco
2007-02-13 00:00:00,0-34,98503.0,tetco
2007-02-14 00:00:00,0-34,89515.0,tetco
2007-02-15 00:00:00,0-34,92840.0,tetco
2007-02-16 00:00:00,0-34,97401.0,tetco
2007-02-17 00:00:00,0-34,78194.0,tetco
2007-02-18 00:00:00,0-34,96236.0,tetco
2007-02-19 00:00:00,0-34,88773.0,tetco
2007-02-20 00:00:00,0-34,85022.0,tetco
2007-02-21 00:00:00,0-34,63526.0,tetco
2007-02-22 00:00:00,0-34,55597.0,tetco
2007-02-23 00:00:00,0-34,73627.0,tetco
2007-02-24 00:00:00,0-34,69481.0,tetco
2007-02-25 00:00:00,0-34,69151.0,tetco
2007-02-26 00:00:00,0-34,66629.0,tetco
2007-02-27 00:00:00,0-34,70217.0,tetco
2007-02-28 00:00:00,0-34,78306.0,tetco
